"","name","studyName","germplasmDbId","trait","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"679","GA161125NCDH-117 -20LE39","SU_Scb_21","281637","FHB.severity.....",13.9323921963671,5.51403405743684,24.7662975411952,3.09848685153892,"Estimable"
"680","GA161125NCDH-117 -20LE39","SU_Scb_21","281637","Heading.time...Julian.date..JD..",136.717221272055,0.626754612489444,137.948660917769,135.485781626341,"Estimable"
"681","ARFDH160665-139","SU_Scb_21","281638","FHB.grain.incidence.....",18.6314159511565,9.32406906682684,36.9512305635455,0.311601338767471,"Estimable"
"682","ARFDH160665-139","SU_Scb_21","281638","FHB.incidence.....",11.0096603581328,9.58662536193459,29.8453423045383,-7.82602158827274,"Estimable"
"683","ARFDH160665-139","SU_Scb_21","281638","FHB.severity.....",9.69530791627407,5.51571395225539,20.53251389749,-1.14189806494186,"Estimable"
"684","ARFDH160665-139","SU_Scb_21","281638","Heading.time...Julian.date..JD..",137.482760146918,0.626707847889997,138.71410791013,136.251412383706,"Estimable"
"685","GA161240LDH-113 -20LE6","SU_Scb_21","281639","FHB.grain.incidence.....",18.3781699326706,9.3091344894663,36.6686412737262,0.087698591615009,"Estimable"
"686","GA161240LDH-113 -20LE6","SU_Scb_21","281639","FHB.incidence.....",58.4252134241319,9.59495273675583,77.2772568927269,39.5731699555369,"Estimable"
"687","GA161240LDH-113 -20LE6","SU_Scb_21","281639","FHB.severity.....",11.6752099296391,5.51779933138303,22.5165132377561,0.83390662152213,"Estimable"
"688","GA161240LDH-113 -20LE6","SU_Scb_21","281639","Heading.time...Julian.date..JD..",137.302157247498,0.629161947792884,138.538326795592,136.065987699404,"Estimable"
"689","SCLA19WF2110","SU_Scb_21","281640","FHB.grain.incidence.....",18.1289346793456,9.30373820056954,36.4088034592795,-0.150934100588387,"Estimable"
"690","SCLA19WF2110","SU_Scb_21","281640","FHB.incidence.....",28.5995009341062,9.60209199886133,47.465571535845,9.73343033236747,"Estimable"
"691","SCLA19WF2110","SU_Scb_21","281640","FHB.severity.....",33.2227091252888,5.51936975006327,44.0670979724424,22.3783202781352,"Estimable"
"692","SCLA19WF2110","SU_Scb_21","281640","Heading.time...Julian.date..JD..",135.120471469293,0.631064516212101,136.360379160088,133.880563778498,"Estimable"
"693","Cocker9835","SU_Scb_21","281641","FHB.grain.incidence.....",95.2980838230639,9.32406904217168,113.617898387011,76.978269259117,"Estimable"
"694","Cocker9835","SU_Scb_21","281641","FHB.incidence.....",90.3189854035978,9.59393764312523,109.169034428888,71.4689363783079,"Estimable"
"695","Cocker9835","SU_Scb_21","281641","FHB.severity.....",79.0889337155505,5.51761253333349,89.9298700051895,68.2479974259114,"Estimable"
"696","Cocker9835","SU_Scb_21","281641","Heading.time...Julian.date..JD..",138.552803941591,0.629167146404801,139.788983703853,137.31662417933,"Estimable"
"697","NC16-19288","SU_Scb_21","281642","FHB.grain.incidence.....",74.7941610612649,9.31829855938588,93.1026378526038,56.4856842699259,"Estimable"
"698","NC16-19288","SU_Scb_21","281642","FHB.incidence.....",71.3479945122219,9.59879566578177,90.2075885198379,52.4884005046059,"Estimable"
"699","NC16-19288","SU_Scb_21","281642","FHB.severity.....",60.4812667124988,5.51846702367141,71.3238818940965,49.638651530901,"Estimable"
"700","NC16-19288","SU_Scb_21","281642","Heading.time...Julian.date..JD..",139.288547210774,0.630554284310848,140.527452404293,138.049642017255,"Estimable"
"701","GA12230-1 -6-6-3 -20E36","SU_Scb_21","281643","FHB.grain.incidence.....",34.1365755887107,9.29846407703628,52.4060818365056,15.8670693409159,"Estimable"
"702","GA12230-1 -6-6-3 -20E36","SU_Scb_21","281643","FHB.incidence.....",28.6101464404801,9.59723433044318,47.4666727558959,9.75362012506433,"Estimable"
"703","GA12230-1 -6-6-3 -20E36","SU_Scb_21","281643","FHB.severity.....",28.8061261172189,5.51768563704263,39.6472060401139,17.965046194324,"Estimable"
"704","GA12230-1 -6-6-3 -20E36","SU_Scb_21","281643","Heading.time...Julian.date..JD..",137.467558664829,0.63044964368832,138.706258261758,136.2288590679,"Estimable"
"705","NC13206-40","SU_Scb_21","281644","FHB.grain.incidence.....",10.4048422054107,9.32039579347452,28.7174396161303,-7.9077552053089,"Estimable"
"706","NC13206-40","SU_Scb_21","281644","FHB.incidence.....",45.9937636981018,9.57877957263593,64.8140303355463,27.1734970606574,"Estimable"
"707","NC13206-40","SU_Scb_21","281644","FHB.severity.....",33.5927141616041,5.51399335959433,44.4265395438189,22.7588887793894,"Estimable"
"708","NC13206-40","SU_Scb_21","281644","Heading.time...Julian.date..JD..",134.581575748741,0.623942107871543,135.80748942046,133.355662077023,"Estimable"
"709","SCLA19WF1917","SU_Scb_21","281645","FHB.grain.incidence.....",89.795594461425,9.3037382004162,108.075463241058,71.5157256817923,"Estimable"
"710","SCLA19WF1917","SU_Scb_21","281645","FHB.incidence.....",77.9301720629435,9.58713804111817,96.7668613150148,59.0934828108722,"Estimable"
"711","SCLA19WF1917","SU_Scb_21","281645","FHB.severity.....",65.7668681774689,5.51573695725808,76.6041193586272,54.9296169963106,"Estimable"
"712","SCLA19WF1917","SU_Scb_21","281645","Heading.time...Julian.date..JD..",139.321044956747,0.626726587026018,140.55242953838,138.089660375114,"Estimable"
"713","AR12416-1897N","SU_Scb_21","281646","FHB.grain.incidence.....",43.1274977284058,9.31829856349875,61.4359745278257,24.8190209289859,"Estimable"
"714","AR12416-1897N","SU_Scb_21","281646","FHB.incidence.....",20.3804005307941,9.59524765734431,39.2330234556831,1.52777760590511,"Estimable"
"715","AR12416-1897N","SU_Scb_21","281646","FHB.severity.....",16.5850392309906,5.51763925082187,27.4260280148176,5.74405044716366,"Estimable"
"716","AR12416-1897N","SU_Scb_21","281646","Heading.time...Julian.date..JD..",137.310410948602,0.629497430107682,138.547239648164,136.07358224904,"Estimable"
"717","16VTK19-201","SU_Scb_21","281647","FHB.grain.incidence.....",26.2170025059587,9.31404589018263,44.5171237058866,7.91688130603076,"Estimable"
"718","16VTK19-201","SU_Scb_21","281647","FHB.incidence.....",19.4217618151108,9.57798139059959,38.2404601944452,0.603063435776342,"Estimable"
"719","16VTK19-201","SU_Scb_21","281647","FHB.severity.....",20.4493809876922,5.51397241564653,31.2831652194996,9.61559675588486,"Estimable"
"720","16VTK19-201","SU_Scb_21","281647","Heading.time...Julian.date..JD..",135.625835316609,0.623398159921606,136.85068024618,134.400990387039,"Estimable"
"721","GA131218-1-2-7 -20E15","SU_Scb_21","281648","FHB.grain.incidence.....",44.2970815520582,9.29951511868492,62.5686528733757,26.0255102307407,"Estimable"
"722","GA131218-1-2-7 -20E15","SU_Scb_21","281648","FHB.incidence.....",79.8828907532495,9.60769713857119,98.7599742635826,61.0058072429163,"Estimable"
"723","GA131218-1-2-7 -20E15","SU_Scb_21","281648","FHB.severity.....",69.0974593797132,5.52056894699274,79.9442043940374,58.2507143653889,"Estimable"
"724","GA131218-1-2-7 -20E15","SU_Scb_21","281648","Heading.time...Julian.date..JD..",137.051167667096,0.633492502738421,138.295845835536,135.806489498656,"Estimable"
"725","LA13045D-121","SU_Scb_21","281649","FHB.grain.incidence.....",28.1275042958725,9.31829930044911,46.4359825432433,9.8190260485017,"Estimable"
"726","LA13045D-121","SU_Scb_21","281649","FHB.incidence.....",15.3178685346864,9.80634429879883,34.5852515079006,-3.9495144385278,"Estimable"
"727","LA13045D-121","SU_Scb_21","281649","FHB.severity.....",22.2713265441306,5.59325727224336,33.2608886733359,11.2817644149253,"Estimable"
"728","LA13045D-121","SU_Scb_21","281649","Heading.time...Julian.date..JD..",136.232971595442,0.665274002518185,137.54009365827,134.925849532615,"Estimable"
"729","SCLA19WF1502","SU_Scb_21","281650","FHB.grain.incidence.....",11.4163679575598,11.2369606407185,33.4946080766811,-10.6618721615616,"Estimable"
"730","SCLA19WF1502","SU_Scb_21","281650","FHB.incidence.....",32.9040481849089,9.77175792261697,52.1034762775635,13.7046200922543,"Estimable"
"731","SCLA19WF1502","SU_Scb_21","281650","FHB.severity.....",19.2349432704683,5.58550792337117,30.2092795756597,8.26060696527689,"Estimable"
"732","SCLA19WF1502","SU_Scb_21","281650","Heading.time...Julian.date..JD..",131.032156878152,0.653489639064526,132.31612517064,129.748188585663,"Estimable"
"733","NC12164-200T","SU_Scb_21","281651","FHB.grain.incidence.....",14.9845101045447,11.2272457765823,37.0436625797753,-7.07464237068596,"Estimable"
"734","NC12164-200T","SU_Scb_21","281651","FHB.incidence.....",17.7378815099195,9.59449439672889,36.589024437746,-1.11326141790695,"Estimable"
"735","NC12164-200T","SU_Scb_21","281651","FHB.severity.....",7.98958277842571,5.51782988364772,18.8309461152513,-2.85178055839991,"Estimable"
"736","NC12164-200T","SU_Scb_21","281651","Heading.time...Julian.date..JD..",138.221391438238,0.628783115625074,139.456816661613,136.985966214862,"Estimable"
"737","LA14173C-54","SU_Scb_21","281652","FHB.grain.incidence.....",48.6299840966221,9.30120168333395,66.9048691591271,30.3550990341171,"Estimable"
"738","LA14173C-54","SU_Scb_21","281652","FHB.incidence.....",15.3973559884801,9.59978362597723,34.2588911279663,-3.46417915100612,"Estimable"
"739","LA14173C-54","SU_Scb_21","281652","FHB.severity.....",11.7605133985724,5.51844564292561,22.6030865715475,0.917940225597359,"Estimable"
"740","LA14173C-54","SU_Scb_21","281652","Heading.time...Julian.date..JD..",135.611045812049,0.631412248572992,136.85163672305,134.370454901048,"Estimable"
"741","AR12486-2425N","SU_Scb_21","281653","FHB.grain.incidence.....",19.9561020878431,9.30886858800523,38.2460509890244,1.66615318666191,"Estimable"
"742","AR12486-2425N","SU_Scb_21","281653","FHB.incidence.....",12.5840817232516,9.58057178041444,31.4078696681868,-6.23970622168366,"Estimable"
"743","AR12486-2425N","SU_Scb_21","281653","FHB.severity.....",13.3848753291312,5.51392819159951,24.2185726700826,2.55117798817992,"Estimable"
"744","AR12486-2425N","SU_Scb_21","281653","Heading.time...Julian.date..JD..",137.283669055785,0.625038053198799,138.511736027214,136.055602084357,"Estimable"
"745","GA161240LDH-59 -20E7","SU_Scb_21","281654","FHB.grain.incidence.....",9.50198435102602,9.31480940467219,27.8036056947004,-8.79963699264838,"Estimable"
"746","GA161240LDH-59 -20E7","SU_Scb_21","281654","FHB.incidence.....",36.5107383158132,9.59770107534766,55.368181685796,17.6532949458303,"Estimable"
"747","GA161240LDH-59 -20E7","SU_Scb_21","281654","FHB.severity.....",10.787320107752,5.51763626499637,21.6283030250662,-0.0536628095622742,"Estimable"
"748","GA161240LDH-59 -20E7","SU_Scb_21","281654","Heading.time...Julian.date..JD..",135.670278919716,0.631039134465015,136.910136740771,134.430421098661,"Estimable"
"749","LANC11558-33","SU_Scb_21","281655","FHB.grain.incidence.....",32.0715048257673,9.3203957806295,50.3841022112491,13.7589074402854,"Estimable"
"750","LANC11558-33","SU_Scb_21","281655","FHB.incidence.....",59.0637887112956,9.58867519621365,77.903498146527,40.2240792760641,"Estimable"
"751","LANC11558-33","SU_Scb_21","281655","FHB.severity.....",27.848204896067,5.51660487036489,38.6871613420729,17.0092484500611,"Estimable"
"752","LANC11558-33","SU_Scb_21","281655","Heading.time...Julian.date..JD..",137.301209021227,0.626638591984518,138.5324207113,136.069997331154,"Estimable"
"753","SCLA19WF2408","SU_Scb_21","281656","FHB.grain.incidence.....",36.5744162234139,9.31248037752646,54.8714615236001,18.2773709232277,"Estimable"
"754","SCLA19WF2408","SU_Scb_21","281656","FHB.incidence.....",4.20354623379844,9.78452374309383,23.4280564513102,-15.0209639837133,"Estimable"
"755","SCLA19WF2408","SU_Scb_21","281656","FHB.severity.....",9.52423413919713,5.58830528425348,20.5040666641613,-1.45559838576706,"Estimable"
"756","SCLA19WF2408","SU_Scb_21","281656","Heading.time...Julian.date..JD..",136.770224912377,0.657662634203347,138.062392253668,135.478057571085,"Estimable"
"757","15VTK-1-101","SU_Scb_21","281657","FHB.grain.incidence.....",83.1274905497642,9.31829859036466,101.43596740197,64.8190136975585,"Estimable"
"758","15VTK-1-101","SU_Scb_21","281657","FHB.incidence.....",88.1860608434738,9.59996118161766,107.047944842068,69.3241768448798,"Estimable"
"759","15VTK-1-101","SU_Scb_21","281657","FHB.severity.....",24.6234704176942,5.51849855455173,35.4661475507723,13.780793284616,"Estimable"
"760","15VTK-1-101","SU_Scb_21","281657","Heading.time...Julian.date..JD..",139.051995931047,0.631450740430583,140.292662470369,137.811329391724,"Estimable"
"761","GAMD 13W-254-6-2-4 -20LE24","SU_Scb_21","281658","FHB.grain.incidence.....",42.2334475121911,9.31406641761656,60.5336090441651,23.933285980217,"Estimable"
"762","GAMD 13W-254-6-2-4 -20LE24","SU_Scb_21","281658","FHB.incidence.....",27.3778555877377,9.588295448599,46.2168188995921,8.53889227588336,"Estimable"
"763","GAMD 13W-254-6-2-4 -20LE24","SU_Scb_21","281658","FHB.severity.....",10.2346272961133,5.5157256910588,21.0718563415838,-0.602601749357181,"Estimable"
"764","GAMD 13W-254-6-2-4 -20LE24","SU_Scb_21","281658","Heading.time...Julian.date..JD..",136.456829289298,0.627684652726761,137.690096266471,135.223562312126,"Estimable"
"765","NC15V26-19","SU_Scb_21","281659","FHB.grain.incidence.....",36.3057205083542,9.32023937374756,54.6180105875451,17.9934304291633,"Estimable"
"766","NC15V26-19","SU_Scb_21","281659","FHB.incidence.....",79.5607416899261,9.58613875605797,98.3954675591743,60.726015820678,"Estimable"
"767","NC15V26-19","SU_Scb_21","281659","FHB.severity.....",41.8053408424699,5.5156364231973,52.6423944955594,30.9682871893803,"Estimable"
"768","NC15V26-19","SU_Scb_21","281659","Heading.time...Julian.date..JD..",138.584836527114,0.62629308916018,139.815369377546,137.354303676681,"Estimable"
"769","VA19FHB-05","SU_Scb_21","281660","FHB.grain.incidence.....",21.4501652038743,9.29217663585119,39.7073179656459,3.19301244210277,"Estimable"
"770","VA19FHB-05","SU_Scb_21","281660","FHB.incidence.....",14.3743304844589,9.58788294522491,33.2124833148287,-4.46382234591079,"Estimable"
"771","VA19FHB-05","SU_Scb_21","281660","FHB.severity.....",15.3256919904672,5.51568598614788,26.1628430242239,4.48854095671046,"Estimable"
"772","VA19FHB-05","SU_Scb_21","281660","Heading.time...Julian.date..JD..",136.471550768715,0.626795074145604,137.703069912987,135.240031624444,"Estimable"
"773","15VDH-FHB-MAS25-15","SU_Scb_21","281661","FHB.grain.incidence.....",19.639052305609,9.32023941034743,37.9513424567109,1.32676215450713,"Estimable"
"774","15VDH-FHB-MAS25-15","SU_Scb_21","281661","FHB.incidence.....",26.2049177360599,9.59188234676002,45.0509285406851,7.35890693143469,"Estimable"
"775","15VDH-FHB-MAS25-15","SU_Scb_21","281661","FHB.severity.....",13.5489408511903,5.51662966280888,24.3879460090809,2.70993569329961,"Estimable"
"776","15VDH-FHB-MAS25-15","SU_Scb_21","281661","Heading.time...Julian.date..JD..",136.452441645223,0.628809774741904,137.687919248099,135.216964042348,"Estimable"
"777","LA14257C-48-1","SU_Scb_21","281662","FHB.grain.incidence.....",72.97239699594,9.32023939055105,91.2846871081462,54.6601068837338,"Estimable"
"778","LA14257C-48-1","SU_Scb_21","281662","FHB.incidence.....",28.4040976553156,9.58752428011763,47.2415457849558,9.56664952567533,"Estimable"
"779","LA14257C-48-1","SU_Scb_21","281662","FHB.severity.....",33.362760150991,5.51578095676984,44.2000977818412,22.5254225201407,"Estimable"
"780","LA14257C-48-1","SU_Scb_21","281662","Heading.time...Julian.date..JD..",137.367584627198,0.627152809491952,138.599806645417,136.13536260898,"Estimable"
"781","NC18-16913","SU_Scb_21","281663","FHB.grain.incidence.....",13.2894300514542,9.30886853278059,31.5793788441307,-5.00051874122237,"Estimable"
"782","NC18-16913","SU_Scb_21","281663","FHB.incidence.....",8.94704597819023,9.5969018399126,27.8029190203584,-9.9088270639779,"Estimable"
"783","NC18-16913","SU_Scb_21","281663","FHB.severity.....",7.09047378726327,5.5185041096392,17.933161834908,-3.75221426038144,"Estimable"
"784","NC18-16913","SU_Scb_21","281663","Heading.time...Julian.date..JD..",135.177951518058,0.628995231598432,136.413793504252,133.942109531863,"Estimable"
"785","LA13173D-WN26-4","SU_Scb_21","281664","FHB.grain.incidence.....",16.2169936289119,9.31404667282504,34.5171163665658,-2.08312910874202,"Estimable"
"786","LA13173D-WN26-4","SU_Scb_21","281664","FHB.incidence.....",27.9040209350552,9.77238926381104,47.1046894790138,8.70335239109666,"Estimable"
"787","LA13173D-WN26-4","SU_Scb_21","281664","FHB.severity.....",13.933476989788,5.58556403266749,24.9079235378251,2.95903044175105,"Estimable"
"788","LA13173D-WN26-4","SU_Scb_21","281664","Heading.time...Julian.date..JD..",133.842713245696,0.653385616211677,135.12647715538,132.558949336011,"Estimable"
"789","07-4415","SU_Scb_21","84801","FHB.grain.incidence.....",9.63905790363763,9.32023936386838,27.9513479634181,-8.67323215614281,"Estimable"
"790","07-4415","SU_Scb_21","84801","FHB.incidence.....",3.9838767129157,9.60361423634097,22.852938187869,-14.8851847620377,"Estimable"
"791","07-4415","SU_Scb_21","84801","FHB.severity.....",9.26426583465915,5.51954764077105,20.1090041992568,-1.58047252993845,"Estimable"
"792","07-4415","SU_Scb_21","84801","Heading.time...Julian.date..JD..",131.708709373695,0.632603239758246,132.951640329322,130.465778418067,"Estimable"
"793","Pio 25R47","SU_Scb_21","84900","FHB.grain.incidence.....",12.9797658262094,9.31284333484948,31.2775242604171,-5.31799260799819,"Estimable"
"794","Pio 25R47","SU_Scb_21","84900","FHB.incidence.....",22.381363060784,9.588591236557,41.2209075331291,3.54181858843877,"Estimable"
"795","Pio 25R47","SU_Scb_21","84900","FHB.severity.....",18.2459987245072,5.51573621139486,29.0832484402027,7.40874900881164,"Estimable"
"796","Pio 25R47","SU_Scb_21","84900","Heading.time...Julian.date..JD..",137.490861357476,0.627490912755508,138.72374767677,136.257975038183,"Estimable"
"797","Bess","SU_Scb_21","85077","FHB.grain.incidence.....",13.8752438505608,9.30051792540673,32.1487854740182,-4.39829777289665,"Estimable"
"798","Bess","SU_Scb_21","85077","FHB.incidence.....",5.40313542959884,9.59179911843736,24.2489827082537,-13.4427118490561,"Estimable"
"799","Bess","SU_Scb_21","85077","FHB.severity.....",9.67781323936704,5.51669465503743,20.5169460931778,-1.16131961444369,"Estimable"
"800","Bess","SU_Scb_21","85077","Heading.time...Julian.date..JD..",136.119351752502,0.628257951712292,137.353745140371,134.884958364632,"Estimable"
"801","02-18228","SU_Scb_21","85081","FHB.grain.incidence.....",7.57397696234662,9.31266401666708,25.8713830744259,-10.7234291497327,"Estimable"
"802","02-18228","SU_Scb_21","85081","FHB.incidence.....",1.41940129096048,9.60140685539762,20.2841257313669,-17.4453231494459,"Estimable"
"803","02-18228","SU_Scb_21","85081","FHB.severity.....",8.09778793515946,5.51948343749004,18.9424001539513,-2.74682428363236,"Estimable"
"804","02-18228","SU_Scb_21","85081","Heading.time...Julian.date..JD..",134.674709761153,0.630746478667224,135.913992575747,133.43542694656,"Estimable"
"805","Ernie","SU_Scb_21","98313","FHB.grain.incidence.....",12.3328332737794,9.30104110531188,30.6074028345894,-5.94173628703057,"Estimable"
"806","Ernie","SU_Scb_21","98313","FHB.incidence.....",8.35689063216518,9.5882852493268,27.1958339046168,-10.4820526402864,"Estimable"
"807","Ernie","SU_Scb_21","98313","FHB.severity.....",13.1996497077933,5.51655903232474,24.0385160917896,2.36078332379694,"Estimable"
"808","Ernie","SU_Scb_21","98313","Heading.time...Julian.date..JD..",135.597126048327,0.62602809279195,136.827138237201,134.367113859453,"Estimable"
"809","Jamestown","SU_Scb_21","98669","FHB.grain.incidence.....",12.3811647464481,9.31107604866652,30.6754508388051,-5.91312134590885,"Estimable"
"810","Jamestown","SU_Scb_21","98669","FHB.incidence.....",21.3729483843538,9.75981254170597,40.5489063415776,2.19699042712997,"Estimable"
"811","Jamestown","SU_Scb_21","98669","FHB.severity.....",20.9731072341544,5.58213553445325,31.9408175116605,10.0053969566484,"Estimable"
"812","Jamestown","SU_Scb_21","98669","Heading.time...Julian.date..JD..",135.789470434631,0.65034218795318,137.067254654431,134.511686214831,"Estimable"
"813","OH15-191-52","A5S_Scb_21","100222","FHB.grain.incidence.....",5.58206149198554,7.01747935003362,19.4142940392495,-8.25017105527846,"Estimable"
"814","OH15-191-52","A5S_Scb_21","100222","FHB.incidence.....",5.66665734240518,8.38842151131603,22.2011694173768,-10.8678547325665,"Estimable"
"815","OH15-191-52","A5S_Scb_21","100222","FHB.severity.....",9.46189891052766,3.83958573281084,17.0301495732307,1.89364824782466,"Estimable"
"816","OH15-191-52","A5S_Scb_21","100222","Heading.time...Julian.date..JD..",138.537384105536,0.407440500763987,139.340494663419,137.734273547652,"Estimable"
"817","OH16-167-76","A5S_Scb_21","240786","FHB.grain.incidence.....",20.4878291644502,6.92260361930641,34.1330510907989,6.84260723810157,"Estimable"
"818","OH16-167-76","A5S_Scb_21","240786","FHB.incidence.....",59.9999821851007,8.38841967022355,76.5344906310742,43.4654737391271,"Estimable"
"819","OH16-167-76","A5S_Scb_21","240786","FHB.severity.....",26.0178542380422,3.82774689024669,33.5627692248894,18.4729392511951,"Estimable"
"820","OH16-167-76","A5S_Scb_21","240786","Heading.time...Julian.date..JD..",136.499852390354,0.433985812681365,137.355286711396,135.644418069312,"Estimable"
"821","OH16-168-48","A5S_Scb_21","240787","FHB.grain.incidence.....",10.5820618612848,7.01747935699592,24.4142944222722,-3.2501706997027,"Estimable"
"822","OH16-168-48","A5S_Scb_21","240787","FHB.incidence.....",49.9999781834364,8.3884215113196,66.5344902584151,33.4654661084578,"Estimable"
"823","OH16-168-48","A5S_Scb_21","240787","FHB.severity.....",31.7554801502412,3.89240108193129,39.4278357421729,24.0831245583095,"Estimable"
"824","OH16-168-48","A5S_Scb_21","240787","Heading.time...Julian.date..JD..",136.499852530096,0.433985837220732,137.355286899508,135.644418160684,"Estimable"
"825","OH16-184-77","A5S_Scb_21","280853","FHB.grain.incidence.....",12.2458610597859,6.90218426775147,25.8508341724104,-1.3591120528387,"Estimable"
"826","OH16-184-77","A5S_Scb_21","280853","FHB.incidence.....",4.0000010037924,8.38841967021783,20.5345094497547,-12.5345074421699,"Estimable"
"827","OH16-184-77","A5S_Scb_21","280853","FHB.severity.....",5.53095472527685,3.7748908941746,12.9716846632313,-1.90977521267762,"Estimable"
"828","OH16-184-77","A5S_Scb_21","280853","Heading.time...Julian.date..JD..",137.719532036237,0.415273470455296,138.53808224886,136.900981823614,"Estimable"
"829","OH17-124-70","A5S_Scb_21","280854","FHB.grain.incidence.....",9.82116236179241,6.92260360793261,23.4663842657221,-3.82405954213723,"Estimable"
"830","OH17-124-70","A5S_Scb_21","280854","FHB.incidence.....",5.99999866699213,8.38841967022095,22.5345071129605,-10.5345097789763,"Estimable"
"831","OH17-124-70","A5S_Scb_21","280854","FHB.severity.....",12.704822039722,3.78435433159301,20.164205465708,5.24543861373589,"Estimable"
"832","OH17-124-70","A5S_Scb_21","280854","Heading.time...Julian.date..JD..",137.796274649452,0.41332226069788,138.610978810556,136.981570488348,"Estimable"
"833","X12-3024-47-4-1","A5S_Scb_21","280864","FHB.grain.incidence.....",48.4508828920661,7.04792948059815,62.3431360344831,34.558629749649,"Estimable"
"834","X12-3024-47-4-1","A5S_Scb_21","280864","FHB.incidence.....",23.3333048916755,8.38842151132008,39.8678169666552,6.7987928166959,"Estimable"
"835","X12-3024-47-4-1","A5S_Scb_21","280864","FHB.severity.....",12.8242553032692,3.85407032284717,20.4210567044554,5.22745390208293,"Estimable"
"836","X12-3024-47-4-1","A5S_Scb_21","280864","Heading.time...Julian.date..JD..",137.299788424633,0.413233132601244,138.114316904343,136.485259944924,"Estimable"
"837","X12-3114-65-7-1","A5S_Scb_21","280867","FHB.grain.incidence.....",42.1544958859082,6.92260361686171,55.7997178074381,28.5092739643783,"Estimable"
"838","X12-3114-65-7-1","A5S_Scb_21","280867","FHB.incidence.....",39.9999889178626,8.38841967022166,56.5344973638325,23.4654804718928,"Estimable"
"839","X12-3114-65-7-1","A5S_Scb_21","280867","FHB.severity.....",25.0022469562841,3.78788757451046,32.4685947971608,17.5358991154074,"Estimable"
"840","X12-3114-65-7-1","A5S_Scb_21","280867","Heading.time...Julian.date..JD..",136.878564738973,0.40787990058797,137.682541402796,136.07458807515,"Estimable"
"841","MI18W0144","A5S_Scb_21","282721","FHB.grain.incidence.....",30.0204498247471,6.99668861320601,43.8117015165951,16.2291981328991,"Estimable"
"842","MI18W0144","A5S_Scb_21","282721","FHB.incidence.....",30.000006280594,8.3884215113147,46.534518355563,13.4654942056249,"Estimable"
"843","MI18W0144","A5S_Scb_21","282721","FHB.severity.....",19.9784255955701,3.83957837421293,27.546661753658,12.4101894374823,"Estimable"
"844","MI18W0144","A5S_Scb_21","282721","Heading.time...Julian.date..JD..",137.646029552625,0.41307552752944,138.460247375203,136.831811730047,"Estimable"
"845","MI18W0200","A5S_Scb_21","282722","FHB.grain.incidence.....",41.7842169024889,7.04792950685551,55.6764700966622,27.8919637083157,"Estimable"
"846","MI18W0200","A5S_Scb_21","282722","FHB.incidence.....",73.3333216593361,8.38842151132433,89.8678337343241,56.7988095843481,"Estimable"
"847","MI18W0200","A5S_Scb_21","282722","FHB.severity.....",65.2142068999424,3.89721807474948,72.8960573206461,57.5323564792387,"Estimable"
"848","MI18W0200","A5S_Scb_21","282722","Heading.time...Julian.date..JD..",132.53294461561,0.414365984217175,133.349706071893,131.716183159327,"Estimable"
"849","MI18W0286","A5S_Scb_21","282723","FHB.grain.incidence.....",44.2828065834187,7.02961489980123,58.1389596494475,30.4266535173898,"Estimable"
"850","MI18W0286","A5S_Scb_21","282723","FHB.incidence.....",70.0000149734153,8.38842151132115,86.5345270483971,53.4655028984336,"Estimable"
"851","MI18W0286","A5S_Scb_21","282723","FHB.severity.....",23.6469286487663,3.86011851810882,31.2556517157214,16.0382055818113,"Estimable"
"852","MI18W0286","A5S_Scb_21","282723","Heading.time...Julian.date..JD..",138.452338465226,0.414063593573335,139.268503875907,137.636173054546,"Estimable"
"853","MI18W1044","A5S_Scb_21","282724","FHB.grain.incidence.....",18.3537831651879,6.99668862030979,32.1450348710383,4.56253145933759,"Estimable"
"854","MI18W1044","A5S_Scb_21","282724","FHB.incidence.....",22.0000025683997,8.38842151131547,38.5345146433703,5.46549049342915,"Estimable"
"855","MI18W1044","A5S_Scb_21","282724","FHB.severity.....",44.704348594233,3.8358612331697,52.2652578537642,37.1434393347018,"Estimable"
"856","MI18W1044","A5S_Scb_21","282724","Heading.time...Julian.date..JD..",137.418030003416,0.409344448523242,138.224893454161,136.61116655267,"Estimable"
"857","P2105","A5S_Scb_21","282725","FHB.grain.incidence.....",33.5365137836347,7.37527238279157,48.0739962056811,18.9990313615884,"Estimable"
"858","P2105","A5S_Scb_21","282725","FHB.incidence.....",53.3333589755878,8.38842519353437,69.8678783086215,36.7988396425541,"Estimable"
"859","P2105","A5S_Scb_21","282725","FHB.severity.....",14.2590089463302,4.03919890464438,22.2207193792119,6.2972985134484,"Estimable"
"860","P2105","A5S_Scb_21","282725","Heading.time...Julian.date..JD..",141.794157431755,0.408105282549054,142.598578348499,140.989736515011,"Estimable"
"861","P2106","A5S_Scb_21","282726","FHB.grain.incidence.....",13.9096599407678,7.08249559683903,27.8700467440409,-0.0507268625052468,"Estimable"
"862","P2106","A5S_Scb_21","282726","FHB.incidence.....",1.0540126674352,10.0643975127636,20.8920599064321,-18.7840345715617,"Estimable"
"863","P2106","A5S_Scb_21","282726","FHB.severity.....",5.34355917002437,4.69403630099523,14.5960269667916,-3.90890862674283,"Estimable"
"864","P2106","A5S_Scb_21","282726","Heading.time...Julian.date..JD..",140.315894415218,0.407820322034262,141.119753643083,139.512035187353,"Estimable"
